Date,Time,DateTime,Load_kWh,Solar_kWh,Price_NTD_kWh
2025-01-08,14:00:00,2025-01-08 14:00:00,2218,119,4.7
2025-01-08,15:00:00,2025-01-08 15:00:00,2306,59,4.7
2025-01-08,16:00:00,2025-01-08 16:00:00,2279,29,4.7
2025-01-08,17:00:00,2025-01-08 17:00:00,2254,13,4.7
2025-01-08,18:00:00,2025-01-08 18:00:00,2176,0,4.7
2025-01-08,19:00:00,2025-01-08 19:00:00,2048,0,4.7
2025-01-08,20:00:00,2025-01-08 20:00:00,1984,0,4.7
2025-01-08,21:00:00,2025-01-08 21:00:00,1837,0,4.7
2025-01-08,22:00:00,2025-01-08 22:00:00,1708,0,4.7
2025-01-08,23:00:00,2025-01-08 23:00:00,1679,0,4.7
2025-01-09,00:00:00,2025-01-09 00:00:00,1643,0,2
2025-01-09,01:00:00,2025-01-09 01:00:00,1605,0,2
2025-01-09,02:00:00,2025-01-09 02:00:00,1519,0,2
2025-01-09,03:00:00,2025-01-09 03:00:00,1457,0,2
2025-01-09,04:00:00,2025-01-09 04:00:00,1410,0,2
2025-01-09,05:00:00,2025-01-09 05:00:00,1365,0,2
2025-01-09,06:00:00,2025-01-09 06:00:00,1376,0,4.7
2025-01-09,07:00:00,2025-01-09 07:00:00,1401,0,4.7
2025-01-09,08:00:00,2025-01-09 08:00:00,1588,2,4.7
2025-01-09,09:00:00,2025-01-09 09:00:00,1803,8,4.7
2025-01-09,10:00:00,2025-01-09 10:00:00,1975,27,4.7
2025-01-09,11:00:00,2025-01-09 11:00:00,2133,39,2
2025-01-09,12:00:00,2025-01-09 12:00:00,2233,33,2
2025-01-09,13:00:00,2025-01-09 13:00:00,2199,23,2
2025-01-09,14:00:00,2025-01-09 14:00:00,2213,23,4.7
2025-01-09,15:00:00,2025-01-09 15:00:00,2354,13,4.7
2025-01-09,16:00:00,2025-01-09 16:00:00,2326,2,4.7
2025-01-09,17:00:00,2025-01-09 17:00:00,2253,0,4.7
2025-01-09,18:00:00,2025-01-09 18:00:00,2142,0,4.7
2025-01-09,19:00:00,2025-01-09 19:00:00,2014,0,4.7
2025-01-09,20:00:00,2025-01-09 20:00:00,1908,0,4.7
2025-01-09,21:00:00,2025-01-09 21:00:00,1768,0,4.7
2025-01-09,22:00:00,2025-01-09 22:00:00,1705,0,4.7
2025-01-09,23:00:00,2025-01-09 23:00:00,1661,0,4.7
2025-01-10,00:00:00,2025-01-10 00:00:00,1637,0,2
2025-01-10,01:00:00,2025-01-10 01:00:00,1555,0,2
2025-01-10,02:00:00,2025-01-10 02:00:00,1484,0,2
2025-01-10,03:00:00,2025-01-10 03:00:00,1421,0,2
2025-01-10,04:00:00,2025-01-10 04:00:00,1385,0,2
2025-01-10,05:00:00,2025-01-10 05:00:00,1353,0,2
2025-01-10,06:00:00,2025-01-10 06:00:00,1347,0,4.7
2025-01-10,07:00:00,2025-01-10 07:00:00,1371,0,4.7
2025-01-10,08:00:00,2025-01-10 08:00:00,1560,0,4.7
2025-01-10,09:00:00,2025-01-10 09:00:00,1825,5,4.7
2025-01-10,10:00:00,2025-01-10 10:00:00,2020,13,4.7
2025-01-10,11:00:00,2025-01-10 11:00:00,2140,17,2
2025-01-10,12:00:00,2025-01-10 12:00:00,2208,23,2
2025-01-10,13:00:00,2025-01-10 13:00:00,2223,19,2
2025-01-10,14:00:00,2025-01-10 14:00:00,2228,27,4.7
2025-01-10,15:00:00,2025-01-10 15:00:00,2321,30,4.7
2025-01-10,16:00:00,2025-01-10 16:00:00,2290,14,4.7
2025-01-10,17:00:00,2025-01-10 17:00:00,2225,3,4.7
2025-01-10,18:00:00,2025-01-10 18:00:00,2118,0,4.7
2025-01-10,19:00:00,2025-01-10 19:00:00,2000,0,4.7
2025-01-10,20:00:00,2025-01-10 20:00:00,1888,0,4.7
2025-01-10,21:00:00,2025-01-10 21:00:00,1721,0,4.7
2025-01-10,22:00:00,2025-01-10 22:00:00,1640,0,4.7
2025-01-10,23:00:00,2025-01-10 23:00:00,1621,0,4.7
2025-01-11,00:00:00,2025-01-11 00:00:00,1575,0,2
2025-01-11,01:00:00,2025-01-11 01:00:00,1525,0,2
2025-01-11,02:00:00,2025-01-11 02:00:00,1475,0,2
2025-01-11,03:00:00,2025-01-11 03:00:00,1415,0,2
2025-01-11,04:00:00,2025-01-11 04:00:00,1346,0,2
2025-01-11,05:00:00,2025-01-11 05:00:00,1321,0,2
2025-01-11,06:00:00,2025-01-11 06:00:00,1315,0,2.1
2025-01-11,07:00:00,2025-01-11 07:00:00,1329,0,2.1
2025-01-11,08:00:00,2025-01-11 08:00:00,1428,7,2.1
2025-01-11,09:00:00,2025-01-11 09:00:00,1490,13,2.1
2025-01-11,10:00:00,2025-01-11 10:00:00,1558,35,2.1
2025-01-11,11:00:00,2025-01-11 11:00:00,1648,33,2
2025-01-11,12:00:00,2025-01-11 12:00:00,1686,40,2
2025-01-11,13:00:00,2025-01-11 13:00:00,1701,26,2
2025-01-11,14:00:00,2025-01-11 14:00:00,1769,16,2.1
2025-01-11,15:00:00,2025-01-11 15:00:00,1800,11,2.1
2025-01-11,16:00:00,2025-01-11 16:00:00,1785,10,2.1
2025-01-11,17:00:00,2025-01-11 17:00:00,1824,3,2.1
2025-01-11,18:00:00,2025-01-11 18:00:00,1729,0,2.1
2025-01-11,19:00:00,2025-01-11 19:00:00,1686,0,2.1
2025-01-11,20:00:00,2025-01-11 20:00:00,1688,0,2.1
2025-01-11,21:00:00,2025-01-11 21:00:00,1600,0,2.1
2025-01-11,22:00:00,2025-01-11 22:00:00,1588,0,2.1
2025-01-11,23:00:00,2025-01-11 23:00:00,1581,0,2.1
2025-01-12,00:00:00,2025-01-12 00:00:00,1561,0,2
2025-01-12,01:00:00,2025-01-12 01:00:00,1554,0,2
2025-01-12,02:00:00,2025-01-12 02:00:00,1465,0,2
2025-01-12,03:00:00,2025-01-12 03:00:00,1400,0,2
2025-01-12,04:00:00,2025-01-12 04:00:00,1348,0,2
2025-01-12,05:00:00,2025-01-12 05:00:00,1319,0,2
2025-01-12,06:00:00,2025-01-12 06:00:00,1311,0,2
2025-01-12,07:00:00,2025-01-12 07:00:00,1320,0,2
2025-01-12,08:00:00,2025-01-12 08:00:00,1440,16,2
2025-01-12,09:00:00,2025-01-12 09:00:00,1476,68,2
2025-01-12,10:00:00,2025-01-12 10:00:00,1505,153,2
2025-01-12,11:00:00,2025-01-12 11:00:00,1592,206,2
2025-01-12,12:00:00,2025-01-12 12:00:00,1607,249,2
2025-01-12,13:00:00,2025-01-12 13:00:00,1578,245,2
2025-01-12,14:00:00,2025-01-12 14:00:00,1589,208,2
2025-01-12,15:00:00,2025-01-12 15:00:00,1720,173,2
2025-01-12,16:00:00,2025-01-12 16:00:00,1701,99,2
2025-01-12,17:00:00,2025-01-12 17:00:00,1691,24,2
2025-01-12,18:00:00,2025-01-12 18:00:00,1590,1,2
2025-01-12,19:00:00,2025-01-12 19:00:00,1591,0,2
2025-01-12,20:00:00,2025-01-12 20:00:00,1545,0,2
2025-01-12,21:00:00,2025-01-12 21:00:00,1532,0,2
2025-01-12,22:00:00,2025-01-12 22:00:00,1526,0,2
2025-01-12,23:00:00,2025-01-12 23:00:00,1591,0,2
2025-01-13,00:00:00,2025-01-13 00:00:00,1537,0,2
2025-01-13,01:00:00,2025-01-13 01:00:00,1576,0,2
2025-01-13,02:00:00,2025-01-13 02:00:00,1461,0,2
2025-01-13,03:00:00,2025-01-13 03:00:00,1354,0,2
2025-01-13,04:00:00,2025-01-13 04:00:00,1324,0,2
2025-01-13,05:00:00,2025-01-13 05:00:00,1316,0,2
2025-01-13,06:00:00,2025-01-13 06:00:00,1324,0,4.7
2025-01-13,07:00:00,2025-01-13 07:00:00,1366,0,4.7
2025-01-13,08:00:00,2025-01-13 08:00:00,1529,17,4.7
2025-01-13,09:00:00,2025-01-13 09:00:00,1757,69,4.7
2025-01-13,10:00:00,2025-01-13 10:00:00,1939,146,4.7
2025-01-13,11:00:00,2025-01-13 11:00:00,2068,218,2
2025-01-13,12:00:00,2025-01-13 12:00:00,2125,249,2
2025-01-13,13:00:00,2025-01-13 13:00:00,2179,248,2
2025-01-13,14:00:00,2025-01-13 14:00:00,2232,211,4.7
2025-01-13,15:00:00,2025-01-13 15:00:00,2349,169,4.7
2025-01-13,16:00:00,2025-01-13 16:00:00,2280,97,4.7
2025-01-13,17:00:00,2025-01-13 17:00:00,2303,25,4.7
2025-01-13,18:00:00,2025-01-13 18:00:00,2219,1,4.7
2025-01-13,19:00:00,2025-01-13 19:00:00,2081,0,4.7
2025-01-13,20:00:00,2025-01-13 20:00:00,1959,0,4.7
2025-01-13,21:00:00,2025-01-13 21:00:00,1816,0,4.7
2025-01-13,22:00:00,2025-01-13 22:00:00,1742,0,4.7
2025-01-13,23:00:00,2025-01-13 23:00:00,1708,0,4.7
2025-01-14,00:00:00,2025-01-14 00:00:00,1658,0,2
2025-01-14,01:00:00,2025-01-14 01:00:00,1586,0,2
2025-01-14,02:00:00,2025-01-14 02:00:00,1523,0,2
2025-01-14,03:00:00,2025-01-14 03:00:00,1460,0,2
2025-01-14,04:00:00,2025-01-14 04:00:00,1416,0,2
2025-01-14,05:00:00,2025-01-14 05:00:00,1405,0,2
2025-01-14,06:00:00,2025-01-14 06:00:00,1382,0,4.7
2025-01-14,07:00:00,2025-01-14 07:00:00,1395,1,4.7
2025-01-14,08:00:00,2025-01-14 08:00:00,1542,29,4.7
2025-01-14,09:00:00,2025-01-14 09:00:00,1767,67,4.7
2025-01-14,10:00:00,2025-01-14 10:00:00,1947,142,4.7
2025-01-14,11:00:00,2025-01-14 11:00:00,2078,208,2
2025-01-14,12:00:00,2025-01-14 12:00:00,2169,238,2
2025-01-14,13:00:00,2025-01-14 13:00:00,2166,241,2
2025-01-14,14:00:00,2025-01-14 14:00:00,2186,201,4.7
2025-01-14,15:00:00,2025-01-14 15:00:00,2128,147,4.7
2025-01-14,16:00:00,2025-01-14 16:00:00,1827,70,4.7
2025-01-14,17:00:00,2025-01-14 17:00:00,1969,22,4.7
2025-01-14,18:00:00,2025-01-14 18:00:00,1896,1,4.7
2025-01-14,19:00:00,2025-01-14 19:00:00,1806,0,4.7
2025-01-14,20:00:00,2025-01-14 20:00:00,1750,0,4.7
2025-01-14,21:00:00,2025-01-14 21:00:00,1663,0,4.7
2025-01-14,22:00:00,2025-01-14 22:00:00,1596,0,4.7
2025-01-14,23:00:00,2025-01-14 23:00:00,1554,0,4.7
2025-01-15,00:00:00,2025-01-15 00:00:00,1522,0,2
2025-01-15,01:00:00,2025-01-15 01:00:00,1469,0,2
2025-01-15,02:00:00,2025-01-15 02:00:00,1366,0,2
2025-01-15,03:00:00,2025-01-15 03:00:00,1326,0,2
2025-01-15,04:00:00,2025-01-15 04:00:00,1313,0,2
2025-01-15,05:00:00,2025-01-15 05:00:00,1256,0,2
2025-01-15,06:00:00,2025-01-15 06:00:00,1188,0,4.7
2025-01-15,07:00:00,2025-01-15 07:00:00,1245,0,4.7
2025-01-15,08:00:00,2025-01-15 08:00:00,1412,1,4.7
2025-01-15,09:00:00,2025-01-15 09:00:00,1635,4,4.7
2025-01-15,10:00:00,2025-01-15 10:00:00,1806,10,4.7
2025-01-15,11:00:00,2025-01-15 11:00:00,1917,14,2
2025-01-15,12:00:00,2025-01-15 12:00:00,2055,11,2
2025-01-15,13:00:00,2025-01-15 13:00:00,2053,13,2
2025-01-15,14:00:00,2025-01-15 14:00:00,2107,7,4.7
2025-01-15,15:00:00,2025-01-15 15:00:00,2215,4,4.7
2025-01-15,16:00:00,2025-01-15 16:00:00,2177,1,4.7
2025-01-15,17:00:00,2025-01-15 17:00:00,2128,0,4.7
2025-01-15,18:00:00,2025-01-15 18:00:00,2010,0,4.7
2025-01-15,19:00:00,2025-01-15 19:00:00,1905,0,4.7
2025-01-15,20:00:00,2025-01-15 20:00:00,1893,0,4.7
2025-01-15,21:00:00,2025-01-15 21:00:00,1763,0,4.7
2025-01-15,22:00:00,2025-01-15 22:00:00,1712,0,4.7
2025-01-15,23:00:00,2025-01-15 23:00:00,1623,0,4.7
2025-01-16,00:00:00,2025-01-16 00:00:00,1588,0,2
2025-01-16,01:00:00,2025-01-16 01:00:00,1586,0,2
2025-01-16,02:00:00,2025-01-16 02:00:00,1495,0,2
2025-01-16,03:00:00,2025-01-16 03:00:00,1408,0,2
2025-01-16,04:00:00,2025-01-16 04:00:00,1364,0,2
2025-01-16,05:00:00,2025-01-16 05:00:00,1322,0,2
2025-01-16,06:00:00,2025-01-16 06:00:00,1335,0,4.7
2025-01-16,07:00:00,2025-01-16 07:00:00,1345,0,4.7
2025-01-16,08:00:00,2025-01-16 08:00:00,1461,5,4.7
2025-01-16,09:00:00,2025-01-16 09:00:00,1691,30,4.7
2025-01-16,10:00:00,2025-01-16 10:00:00,1897,33,4.7
2025-01-16,11:00:00,2025-01-16 11:00:00,2005,126,2
2025-01-16,12:00:00,2025-01-16 12:00:00,2070,127,2
2025-01-16,13:00:00,2025-01-16 13:00:00,2099,113,2
2025-01-16,14:00:00,2025-01-16 14:00:00,2070,55,4.7
2025-01-16,15:00:00,2025-01-16 15:00:00,2144,34,4.7
2025-01-16,16:00:00,2025-01-16 16:00:00,2141,8,4.7
2025-01-16,17:00:00,2025-01-16 17:00:00,2151,1,4.7
2025-01-16,18:00:00,2025-01-16 18:00:00,2052,0,4.7
2025-01-16,19:00:00,2025-01-16 19:00:00,1940,0,4.7
2025-01-16,20:00:00,2025-01-16 20:00:00,1879,0,4.7
2025-01-16,21:00:00,2025-01-16 21:00:00,1766,0,4.7
2025-01-16,22:00:00,2025-01-16 22:00:00,1671,0,4.7
2025-01-16,23:00:00,2025-01-16 23:00:00,1676,0,4.7
2025-01-17,00:00:00,2025-01-17 00:00:00,1595,0,2
2025-01-17,01:00:00,2025-01-17 01:00:00,1546,0,2
2025-01-17,02:00:00,2025-01-17 02:00:00,1450,0,2
2025-01-17,03:00:00,2025-01-17 03:00:00,1378,0,2
2025-01-17,04:00:00,2025-01-17 04:00:00,1351,0,2
2025-01-17,05:00:00,2025-01-17 05:00:00,1325,0,2
2025-01-17,06:00:00,2025-01-17 06:00:00,1341,0,4.7
2025-01-17,07:00:00,2025-01-17 07:00:00,1311,0,4.7
2025-01-17,08:00:00,2025-01-17 08:00:00,1453,8,4.7
2025-01-17,09:00:00,2025-01-17 09:00:00,1700,38,4.7
2025-01-17,10:00:00,2025-01-17 10:00:00,1890,85,4.7
2025-01-17,11:00:00,2025-01-17 11:00:00,2005,115,2
2025-01-17,12:00:00,2025-01-17 12:00:00,2090,108,2
2025-01-17,13:00:00,2025-01-17 13:00:00,2019,115,2
2025-01-17,14:00:00,2025-01-17 14:00:00,2041,128,4.7
2025-01-17,15:00:00,2025-01-17 15:00:00,2142,108,4.7
2025-01-17,16:00:00,2025-01-17 16:00:00,2051,65,4.7
2025-01-17,17:00:00,2025-01-17 17:00:00,2054,19,4.7
2025-01-17,18:00:00,2025-01-17 18:00:00,1935,1,4.7
2025-01-17,19:00:00,2025-01-17 19:00:00,1779,0,4.7
2025-01-17,20:00:00,2025-01-17 20:00:00,1717,0,4.7
2025-01-17,21:00:00,2025-01-17 21:00:00,1596,0,4.7
2025-01-17,22:00:00,2025-01-17 22:00:00,1601,0,4.7
2025-01-17,23:00:00,2025-01-17 23:00:00,1626,0,4.7
2025-01-18,00:00:00,2025-01-18 00:00:00,1609,0,2
2025-01-18,01:00:00,2025-01-18 01:00:00,1537,0,2
2025-01-18,02:00:00,2025-01-18 02:00:00,1483,0,2
2025-01-18,03:00:00,2025-01-18 03:00:00,1398,0,2
2025-01-18,04:00:00,2025-01-18 04:00:00,1364,0,2
2025-01-18,05:00:00,2025-01-18 05:00:00,1282,0,2
2025-01-18,06:00:00,2025-01-18 06:00:00,1239,0,2.1
2025-01-18,07:00:00,2025-01-18 07:00:00,1219,0,2.1
2025-01-18,08:00:00,2025-01-18 08:00:00,1296,21,2.1
2025-01-18,09:00:00,2025-01-18 09:00:00,1392,67,2.1
2025-01-18,10:00:00,2025-01-18 10:00:00,1461,139,2.1
2025-01-18,11:00:00,2025-01-18 11:00:00,1531,207,2
2025-01-18,12:00:00,2025-01-18 12:00:00,1564,170,2
2025-01-18,13:00:00,2025-01-18 13:00:00,1605,102,2
2025-01-18,14:00:00,2025-01-18 14:00:00,1590,61,2.1
2025-01-18,15:00:00,2025-01-18 15:00:00,1662,31,2.1
2025-01-18,16:00:00,2025-01-18 16:00:00,1639,25,2.1
2025-01-18,17:00:00,2025-01-18 17:00:00,1698,7,2.1
2025-01-18,18:00:00,2025-01-18 18:00:00,1585,0,2.1
2025-01-18,19:00:00,2025-01-18 19:00:00,1557,0,2.1
2025-01-18,20:00:00,2025-01-18 20:00:00,1532,0,2.1
2025-01-18,21:00:00,2025-01-18 21:00:00,1462,0,2.1
2025-01-18,22:00:00,2025-01-18 22:00:00,1488,0,2.1
2025-01-18,23:00:00,2025-01-18 23:00:00,1482,0,2.1
2025-01-19,00:00:00,2025-01-19 00:00:00,1461,0,2
2025-01-19,01:00:00,2025-01-19 01:00:00,1465,0,2
2025-01-19,02:00:00,2025-01-19 02:00:00,1404,0,2
2025-01-19,03:00:00,2025-01-19 03:00:00,1320,0,2
2025-01-19,04:00:00,2025-01-19 04:00:00,1297,0,2
2025-01-19,05:00:00,2025-01-19 05:00:00,1278,0,2
2025-01-19,06:00:00,2025-01-19 06:00:00,1226,0,2
2025-01-19,07:00:00,2025-01-19 07:00:00,1219,0,2
2025-01-19,08:00:00,2025-01-19 08:00:00,1310,0,2
2025-01-19,09:00:00,2025-01-19 09:00:00,1378,5,2
2025-01-19,10:00:00,2025-01-19 10:00:00,1419,18,2
2025-01-19,11:00:00,2025-01-19 11:00:00,1473,10,2
2025-01-19,12:00:00,2025-01-19 12:00:00,1523,23,2
2025-01-19,13:00:00,2025-01-19 13:00:00,1554,53,2
2025-01-19,14:00:00,2025-01-19 14:00:00,1591,46,2
2025-01-19,15:00:00,2025-01-19 15:00:00,1664,30,2
2025-01-19,16:00:00,2025-01-19 16:00:00,1634,50,2
2025-01-19,17:00:00,2025-01-19 17:00:00,1665,27,2
2025-01-19,18:00:00,2025-01-19 18:00:00,1549,2,2
2025-01-19,19:00:00,2025-01-19 19:00:00,1553,0,2
2025-01-19,20:00:00,2025-01-19 20:00:00,1533,0,2
2025-01-19,21:00:00,2025-01-19 21:00:00,1490,0,2
2025-01-19,22:00:00,2025-01-19 22:00:00,1525,0,2
2025-01-19,23:00:00,2025-01-19 23:00:00,1526,0,2
2025-01-20,00:00:00,2025-01-20 00:00:00,1499,0,2
2025-01-20,01:00:00,2025-01-20 01:00:00,1534,0,2
2025-01-20,02:00:00,2025-01-20 02:00:00,1444,0,2
2025-01-20,03:00:00,2025-01-20 03:00:00,1335,0,2
2025-01-20,04:00:00,2025-01-20 04:00:00,1316,0,2
2025-01-20,05:00:00,2025-01-20 05:00:00,1286,0,2
2025-01-20,06:00:00,2025-01-20 06:00:00,1282,0,4.7
2025-01-20,07:00:00,2025-01-20 07:00:00,1289,0,4.7
2025-01-20,08:00:00,2025-01-20 08:00:00,1476,17,4.7
2025-01-20,09:00:00,2025-01-20 09:00:00,1668,69,4.7
2025-01-20,10:00:00,2025-01-20 10:00:00,1824,148,4.7
2025-01-20,11:00:00,2025-01-20 11:00:00,1899,213,2
2025-01-20,12:00:00,2025-01-20 12:00:00,1946,244,2
2025-01-20,13:00:00,2025-01-20 13:00:00,1950,237,2
2025-01-20,14:00:00,2025-01-20 14:00:00,2008,148,4.7
2025-01-20,15:00:00,2025-01-20 15:00:00,2092,85,4.7
2025-01-20,16:00:00,2025-01-20 16:00:00,2102,58,4.7
2025-01-20,17:00:00,2025-01-20 17:00:00,2127,12,4.7
2025-01-20,18:00:00,2025-01-20 18:00:00,2024,1,4.7
2025-01-20,19:00:00,2025-01-20 19:00:00,1875,0,4.7
2025-01-20,20:00:00,2025-01-20 20:00:00,1792,0,4.7
2025-01-20,21:00:00,2025-01-20 21:00:00,1661,0,4.7
2025-01-20,22:00:00,2025-01-20 22:00:00,1642,0,4.7
2025-01-20,23:00:00,2025-01-20 23:00:00,1625,0,4.7
2025-01-21,00:00:00,2025-01-21 00:00:00,1551,0,2
2025-01-21,01:00:00,2025-01-21 01:00:00,1523,0,2
2025-01-21,02:00:00,2025-01-21 02:00:00,1461,0,2
2025-01-21,03:00:00,2025-01-21 03:00:00,1381,0,2
2025-01-21,04:00:00,2025-01-21 04:00:00,1341,0,2
2025-01-21,05:00:00,2025-01-21 05:00:00,1314,0,2
2025-01-21,06:00:00,2025-01-21 06:00:00,1304,0,4.7
2025-01-21,07:00:00,2025-01-21 07:00:00,1300,0,4.7
2025-01-21,08:00:00,2025-01-21 08:00:00,1506,19,4.7
2025-01-21,09:00:00,2025-01-21 09:00:00,1695,66,4.7
2025-01-21,10:00:00,2025-01-21 10:00:00,1824,138,4.7
2025-01-21,11:00:00,2025-01-21 11:00:00,1929,203,2
2025-01-21,12:00:00,2025-01-21 12:00:00,1987,236,2
2025-01-21,13:00:00,2025-01-21 13:00:00,1996,238,2
2025-01-21,14:00:00,2025-01-21 14:00:00,2003,189,4.7
2025-01-21,15:00:00,2025-01-21 15:00:00,2062,161,4.7
2025-01-21,16:00:00,2025-01-21 16:00:00,2069,85,4.7
2025-01-21,17:00:00,2025-01-21 17:00:00,2066,25,4.7
2025-01-21,18:00:00,2025-01-21 18:00:00,1927,1,4.7
2025-01-21,19:00:00,2025-01-21 19:00:00,1816,0,4.7
2025-01-21,20:00:00,2025-01-21 20:00:00,1716,0,4.7
2025-01-21,21:00:00,2025-01-21 21:00:00,1629,0,4.7
2025-01-21,22:00:00,2025-01-21 22:00:00,1671,0,4.7
2025-01-21,23:00:00,2025-01-21 23:00:00,1606,0,4.7
2025-01-22,00:00:00,2025-01-22 00:00:00,1590,0,2
2025-01-22,01:00:00,2025-01-22 01:00:00,1516,0,2
2025-01-22,02:00:00,2025-01-22 02:00:00,1449,0,2
2025-01-22,03:00:00,2025-01-22 03:00:00,1382,0,2
2025-01-22,04:00:00,2025-01-22 04:00:00,1348,0,2
2025-01-22,05:00:00,2025-01-22 05:00:00,1331,0,2
2025-01-22,06:00:00,2025-01-22 06:00:00,1301,0,4.7
2025-01-22,07:00:00,2025-01-22 07:00:00,1335,0,4.7
2025-01-22,08:00:00,2025-01-22 08:00:00,1513,9,4.7
2025-01-22,09:00:00,2025-01-22 09:00:00,1687,36,4.7
2025-01-22,10:00:00,2025-01-22 10:00:00,1817,70,4.7
2025-01-22,11:00:00,2025-01-22 11:00:00,1966,103,2
2025-01-22,12:00:00,2025-01-22 12:00:00,2052,123,2
2025-01-22,13:00:00,2025-01-22 13:00:00,2018,104,2
2025-01-22,14:00:00,2025-01-22 14:00:00,2010,96,4.7
2025-01-22,15:00:00,2025-01-22 15:00:00,2105,78,4.7
2025-01-22,16:00:00,2025-01-22 16:00:00,2118,45,4.7
2025-01-22,17:00:00,2025-01-22 17:00:00,2061,17,4.7
2025-01-22,18:00:00,2025-01-22 18:00:00,1949,0,4.7
2025-01-22,19:00:00,2025-01-22 19:00:00,1833,0,4.7
2025-01-22,20:00:00,2025-01-22 20:00:00,1751,0,4.7
2025-01-22,21:00:00,2025-01-22 21:00:00,1623,0,4.7
2025-01-22,22:00:00,2025-01-22 22:00:00,1609,0,4.7
2025-01-22,23:00:00,2025-01-22 23:00:00,1592,0,4.7
2025-01-23,00:00:00,2025-01-23 00:00:00,1582,0,2
2025-01-23,01:00:00,2025-01-23 01:00:00,1550,0,2
2025-01-23,02:00:00,2025-01-23 02:00:00,1458,0,2
2025-01-23,03:00:00,2025-01-23 03:00:00,1376,0,2
2025-01-23,04:00:00,2025-01-23 04:00:00,1330,0,2
2025-01-23,05:00:00,2025-01-23 05:00:00,1304,0,2
2025-01-23,06:00:00,2025-01-23 06:00:00,1276,0,4.7
2025-01-23,07:00:00,2025-01-23 07:00:00,1310,0,4.7
2025-01-23,08:00:00,2025-01-23 08:00:00,1481,1,4.7
2025-01-23,09:00:00,2025-01-23 09:00:00,1653,5,4.7
2025-01-23,10:00:00,2025-01-23 10:00:00,1805,8,4.7
2025-01-23,11:00:00,2025-01-23 11:00:00,1924,42,2
2025-01-23,12:00:00,2025-01-23 12:00:00,1947,65,2
2025-01-23,13:00:00,2025-01-23 13:00:00,1947,53,2
2025-01-23,14:00:00,2025-01-23 14:00:00,1967,68,4.7
2025-01-23,15:00:00,2025-01-23 15:00:00,1985,100,4.7
2025-01-23,16:00:00,2025-01-23 16:00:00,1921,65,4.7
2025-01-23,17:00:00,2025-01-23 17:00:00,1906,22,4.7
2025-01-23,18:00:00,2025-01-23 18:00:00,1746,1,4.7
2025-01-23,19:00:00,2025-01-23 19:00:00,1635,0,4.7
2025-01-23,20:00:00,2025-01-23 20:00:00,1567,0,4.7
2025-01-23,21:00:00,2025-01-23 21:00:00,1449,0,4.7
2025-01-23,22:00:00,2025-01-23 22:00:00,1402,0,4.7
2025-01-23,23:00:00,2025-01-23 23:00:00,1372,0,4.7
2025-01-24,00:00:00,2025-01-24 00:00:00,1359,0,2
2025-01-24,01:00:00,2025-01-24 01:00:00,1316,0,2
2025-01-24,02:00:00,2025-01-24 02:00:00,1287,0,2
2025-01-24,03:00:00,2025-01-24 03:00:00,1230,0,2
2025-01-24,04:00:00,2025-01-24 04:00:00,1152,0,2
2025-01-24,05:00:00,2025-01-24 05:00:00,1088,0,2
2025-01-24,06:00:00,2025-01-24 06:00:00,1045,0,4.7
2025-01-24,07:00:00,2025-01-24 07:00:00,1054,0,4.7
2025-01-24,08:00:00,2025-01-24 08:00:00,1090,8,4.7
2025-01-24,09:00:00,2025-01-24 09:00:00,1177,35,4.7
2025-01-24,10:00:00,2025-01-24 10:00:00,1200,104,4.7
2025-01-24,11:00:00,2025-01-24 11:00:00,1289,65,2
2025-01-24,12:00:00,2025-01-24 12:00:00,1321,185,2
2025-01-24,13:00:00,2025-01-24 13:00:00,1289,252,2
2025-01-24,14:00:00,2025-01-24 14:00:00,1314,163,4.7
2025-01-24,15:00:00,2025-01-24 15:00:00,1425,155,4.7
2025-01-24,16:00:00,2025-01-24 16:00:00,1360,74,4.7
2025-01-24,17:00:00,2025-01-24 17:00:00,1340,29,4.7
2025-01-24,18:00:00,2025-01-24 18:00:00,1326,2,4.7
2025-01-24,19:00:00,2025-01-24 19:00:00,1280,0,4.7
2025-01-24,20:00:00,2025-01-24 20:00:00,1258,0,4.7
2025-01-24,21:00:00,2025-01-24 21:00:00,1249,0,4.7
2025-01-24,22:00:00,2025-01-24 22:00:00,1245,0,4.7
2025-01-24,23:00:00,2025-01-24 23:00:00,1253,0,4.7
2025-01-25,00:00:00,2025-01-25 00:00:00,1226,0,2
2025-01-25,01:00:00,2025-01-25 01:00:00,1198,0,2
2025-01-25,02:00:00,2025-01-25 02:00:00,1159,0,2
2025-01-25,03:00:00,2025-01-25 03:00:00,1115,0,2
2025-01-25,04:00:00,2025-01-25 04:00:00,1096,0,2
2025-01-25,05:00:00,2025-01-25 05:00:00,1052,0,2
2025-01-25,06:00:00,2025-01-25 06:00:00,1038,0,2.1
2025-01-25,07:00:00,2025-01-25 07:00:00,1049,0,2.1
2025-01-25,08:00:00,2025-01-25 08:00:00,1057,14,2.1
2025-01-25,09:00:00,2025-01-25 09:00:00,1089,51,2.1
2025-01-25,10:00:00,2025-01-25 10:00:00,1109,96,2.1
2025-01-25,11:00:00,2025-01-25 11:00:00,1108,133,2
2025-01-25,12:00:00,2025-01-25 12:00:00,1137,98,2
2025-01-25,13:00:00,2025-01-25 13:00:00,1144,77,2
2025-01-25,14:00:00,2025-01-25 14:00:00,1138,101,2.1
